MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
495,2565,Brookline Ave,Commonwealth Ave,Brookline Town Line,M,00:01:00.0000000,07:00:00.0000000,Even,1.2040,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True
496,1854,Catawba St,Dead End,Laurel St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1008,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
497,1431,Border St,Maverick St,Central Sq,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2341,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
498,450,Archdale Rd,South St,Washington St,2,12:00:00.0000000,16:00:00.0000000,Even,0.0970,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
499,1816,Bolster St,Wyman St,Mozart St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0824,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
500,42,Albemarle St,St Botolph St,Dead End,1B,08:00:00.0000000,12:00:00.0000000,Even,0.0528,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
501,1203,Carlos St,Woodrow Ave,Callender St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0653,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
502,2598,Beacon St,Chestnut Hill Ave,Newton Town Line,4,00:01:00.0000000,07:00:00.0000000,,1.0695,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True
503,1433,Bremen St,Sumner St,Porter St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.3470,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
504,650,Brewster St,East Seventh St,East Eighth St,5,09:00:00.0000000,13:00:00.0000000,Even,0.0570,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
505,1463,Beach St,Freeport St,Park St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2223,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
506,2547,Ashmont St,Dorchester Ave,Adams St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.4924,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
507,1932,Chester St,Commonwealth Ave,Brighton Av,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1356,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
508,2380,Bismarck St,Boylston St,Porter St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0379,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
509,2620,Beach St,Washington St,Atlantic Ave,1T,00:01:00.0000000,07:00:00.0000000,,0.3284,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
510,2574,Beacon St,Chestnut Hill Ave,Newton Town Line,4,00:01:00.0000000,07:00:00.0000000,,1.0695,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True
511,2766,"Anthony ""Rip"" Valenti Way",Merrimac St,Canal St,1W,00:01:00.0000000,07:00:00.0000000,,0.0936,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
512,2624,Beacon St,Charles St,Arlington St,1H,00:01:00.0000000,07:00:00.0000000,,0.1729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
513,2788,Beacon St,Commonwealth Ave,Brookline Town Line,10F,00:01:00.0000000,07:00:00.0000000,,0.5703,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
514,2617,Atlantic Ave,Summer St,Kneeland St,1T,00:01:00.0000000,07:00:00.0000000,Even,0.2708,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
515,864,Arlington St,South Hobbart St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1023,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
517,2622,Beacon St,Tremont St,Somerset St,1H,00:01:00.0000000,07:00:00.0000000,,0.0551,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
518,2931,Beacon St,Joy St,Charles St,1H,02:00:00.0000000,07:00:00.0000000,Odd,0.2330,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True
519,2623,Beacon St,Joy St,Charles St,1H,02:00:00.0000000,07:00:00.0000000,Even,0.2330,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True
520,2599,Brookline Ave,Commonwealth Ave,Brookline Town Line,M,00:01:00.0000000,07:00:00.0000000,Odd,1.2040,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True
521,2787,Beacon St,Charlesgate East,Commonwealth Ave,10F,00:01:00.0000000,07:00:00.0000000,,0.2994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
522,2621,Beacon St,Somerset St,Park St,1H,00:01:00.0000000,07:00:00.0000000,,0.0989,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
523,378,Aguadilla St,Tremont St,Tremont St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1767,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
524,238,Arcadia St,School St,Atherton St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0769,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
525,1462,Adams St,Dorchester Ave,Park St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1739,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
526,293,Alford St,Cambridge St,EVERETT TOWN LINE,1C,05:00:00.0000000,07:00:00.0000000,Odd,0.7795,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
527,359,Beacon St,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Even,0.9195,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
528,2634,Boylston St,Washington St,Tremont St,1F,00:01:00.0000000,07:00:00.0000000,,0.0994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
529,1181,Astoria St,Flint St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.1830,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
530,2589,Cambridge St,Brighton Av,Washington St,4,00:01:00.0000000,07:00:00.0000000,Even,0.8212,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True
531,1827,Beacon St,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.9195,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
532,2566,Cambridge St,Brighton Av,Washington St,4,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.8212,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True
533,1916,Arcadia Ter,Arcadia St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0241,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
534,525,Cameron St,Hancock St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.1047,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
535,2655,Clinton St,Commercial St,North St,1F,00:01:00.0000000,07:00:00.0000000,,0.1136,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
536,2615,Arch St,Milk St,Summer St,1F,00:01:00.0000000,07:00:00.0000000,,0.1801,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
537,1832,Ashford St,Linden St,Babcock St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.4869,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
538,1364,Ashley St,Chestnut Ave,Armstrong St,2,12:00:00.0000000,16:00:00.0000000,Even,0.0650,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
539,2480,Clarendon St,Commonwealth Ave,Beacon St,1B,06:00:00.0000000,08:00:00.0000000,Odd,0.1432,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
540,796,Caldwell St,Maffa Way,Perkins St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1233,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
541,2784,Albany St,Massachusetts Ave,Hampden St,1S,00:01:00.0000000,07:00:00.0000000,Median,0.1527,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
543,2938,Columbia Rd,Upham's Ct,Dorchester Ave,99,12:00:00.0000000,15:00:00.0000000,Outbound,0.4388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,2939,Columbia Rd,Quincy St,Dudley St,99,12:00:00.0000000,15:00:00.0000000,Inbound,0.4769,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
545,45,Columbus Ave,Douglass Park,Tremont St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2905,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False
546,1592,Columbus Ave,Douglass Park,Tremont St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2905,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False
548,2606,Columbus Ave,Tremont St,Washington St,10R,00:01:00.0000000,07:00:00.0000000,Odd,1.1297,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True
549,2606,Columbus Ave,Tremont St,Columbus Ave,10R,00:01:00.0000000,07:00:00.0000000,Even,1.3604,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True
551,2807,Commonwealth Ave. Underpass,Commonwealth Ave,Commonwealth Ave,1B,00:01:00.0000000,07:00:00.0000000,Ramp,0.1744,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
552,2459,Commercial St,Commercial St,Lewis Wharf,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.2085,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
553,1562,Commercial St,Lewis St,Lewis Wharf,1N,08:00:00.0000000,12:00:00.0000000,Even,0.0436,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
554,16,Commercial St,Commercial St,Lewis St,1N,08:00:00.0000000,12:00:00.0000000,Even,0.1650,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
557,2656,Commercial St,State St,Commercial St,1F,00:01:00.0000000,07:00:00.0000000,,0.1400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
558,1531,Commonwealth Ave,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Even,0.9286,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
559,1007,Farragut Rd,East Broadway,William J. Day Blvd,5,09:00:00.0000000,13:00:00.0000000,Even,0.1960,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
560,360,Commonwealth Ave,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.9286,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
561,21,Commonwealth Ave,Brighton Av,Kelton St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.8883,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
562,945,Common St,Winthrop St,Adams St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0947,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
563,2103,Common St,Winthrop St,Adams St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0947,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
565,2601,Commonwealth Ave,Washington St,Chestnut Hill Ave,4,00:01:00.0000000,07:00:00.0000000,Odd Side Median,0.7133,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True
566,2935,Gallivan Blvd,Washington St,Neponset Ave,99,08:00:00.0000000,12:00:00.0000000,Even,1.4419,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
567,2679,Friend St,Market St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,,0.1706,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
568,1835,Franklin St,Cambridge St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.0481,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
569,1598,East Broadway,Dorchester St,I St,5,05:00:00.0000000,07:00:00.0000000,Even,0.2835,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False
570,1353,Frawley St,Huntington Ave,Hillside St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.1072,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
571,317,Francis St,Huntington Ave,Brookline Ave,10M,08:00:00.0000000,12:00:00.0000000,Even,0.2955,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
572,398,Commonwealth Ave,Commonwealth Ave,Kelton St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.9170,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
573,2600,Commonwealth Ave,Kenmore St,Chestnut Hill Ave,M,00:01:00.0000000,07:00:00.0000000,Odd,3.5063,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True
575,2575,Commonwealth Ave,Kenmore St,Chestnut Hill Ave,M,00:01:00.0000000,07:00:00.0000000,Even,3.5063,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True
576,906,Commonwealth Ave,Washington St,Chestnut Hill Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.7133,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
577,1972,East Cottage St,Pleasant St,Dorchester Ave,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1186,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
578,1024,Concord Sq,Tremont St,Columbus Ave,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1464,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
579,1582,Concord Sq,Tremont St,Columbus Ave,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1464,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
580,1555,Concord St,Monument Sq,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0858,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
581,1554,Concord St,Monument Sq,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0858,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
582,824,Condor St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.6201,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
583,1399,Condor St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Even,0.6201,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
584,2660,Congress St,Atlantic Ave,Dorchester Ave,5,00:01:00.0000000,07:00:00.0000000,,0.1116,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
585,2659,Congress St,Water St,Atlantic Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.3167,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
586,2661,Congress St,Dorchester Ave,East Service Road,5,00:01:00.0000000,07:00:00.0000000,,0.4123,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
587,2657,Congress St,Sudbury St,State St,1F,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.2688,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
588,2658,Congress St,Sudbury St,Water St,1F,00:01:00.0000000,07:00:00.0000000,,0.3593,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
589,1164,Constitution Rd,Faunce Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.0600,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
590,2202,Constitution Rd,Faunce Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0600,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
591,799,Cook St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1286,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
592,2046,Cook St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1286,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
593,12,Cooper St,Salem St,North Washington St,1N,12:00:00.0000000,16:00:00.0000000,Even,0.1375,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
